node_id,node_name,features
624,Node_624,"[0.10962819440343974, 0.7496257521490237, 0.1358861501275942, 0.0666279984103747, 0.9760796862214676, 0.9569917688704415, 0.06043654494056405, 0.44325344147496215]"
625,Node_625,"[0.18624493829977473, 0.4853448971344181, 0.8301772429995874, 0.9506117747428903, 0.6342526534515374, 0.35390566721181704, 0.6033255656445984, 0.31200130610845034]"
626,Node_626,"[0.9098236408320604, 0.870400463105837, 0.558231750279661, 0.32479891538036054, 0.29338967558297835, 0.03341799470505946, 0.8158208510252952, 0.45038321303900797]"
627,Node_627,"[0.3251329284002644, 0.4711103549977539, 0.818737990454652, 0.12461420770752119, 0.8576559882418273, 0.897508835108354, 0.9467079150338882, 0.3974879924226278]"
628,Node_628,"[0.21714040403767187, 0.3736408184666985, 0.3329120962314033, 0.17615391250286005, 0.6072666701014879, 0.4766241605086289, 0.8657009923240037, 0.03210958048205825]"
629,Node_629,"[0.6438679275551263, 0.7629488785115611, 0.759486569188307, 0.8860739670955251, 0.7290337428294941, 0.9278100616476963, 0.33265659982089146, 0.5032094167515431]"
630,Node_630,"[0.014079663282890675, 0.006957587303291213, 0.2401266204515199, 0.10080719713908526, 0.2602113679357536, 0.1770432945283974, 0.02852002483864824, 0.9093041464060494]"
631,Node_631,"[0.008223131388891525, 0.7360821443370854, 0.15214788691951653, 0.9122296219996, 0.8927959395898858, 0.6539011463692573, 0.6722341498006051, 0.005339141969688543]"
632,Node_632,"[0.984871566113602, 0.8778326035758144, 0.895106225730092, 0.6592445370508719, 0.34478692865453653, 0.8936486490904808, 0.29151692815119234, 0.5627115433422029]"
633,Node_633,"[0.0997309723438824, 0.9219556301327502, 0.14077045777121333, 0.22489680573040727, 0.558134158128215, 0.7640930002129815, 0.619351305936299, 0.23213391280015616]"
634,Node_634,"[0.0009430425274903342, 0.7571505803074392, 0.9852073259110937, 0.8099131203060904, 0.46020661815661534, 0.9037672613991066, 0.40984767311835, 0.5249340842434675]"
635,Node_635,"[0.47712976739568325, 0.44762387266552495, 0.7751907692939057, 0.526768907269492, 0.31671712202521607, 0.2581581676584783, 0.037747316967433386, 0.583195161883046]"
636,Node_636,"[0.2299614154010342, 0.1481339220163831, 0.6538299638276777, 0.6812092578215488, 0.752154892257666, 0.5035768963385915, 0.8940546052038866, 0.9363427533982278]"
637,Node_637,"[0.8073709397924894, 0.6355934820081872, 0.30372095359118867, 0.9829449216202212, 0.27413616719193834, 0.20265692199043106, 0.44215411378658276, 0.05684057071238846]"
638,Node_638,"[0.9784944646717908, 0.5884335564164248, 0.5569520916641753, 0.6557962798997199, 0.49702364777720665, 0.03206351709454158, 0.6123112888403968, 0.7161738769564306]"
639,Node_639,"[0.41674906062405315, 0.7572955720711929, 0.22700129933842061, 0.22127659106618403, 0.16141698768757395, 0.37199475978916186, 0.8470120353890835, 0.8279120621490643]"
640,Node_640,"[0.3828242079635038, 0.5891187359802366, 0.7208163164749156, 0.24120677462802298, 0.16814108589474708, 0.972095993212311, 0.6175573132096185, 0.9814157218336639]"
641,Node_641,"[0.3377559871322291, 0.7030316999741315, 0.22260363654123771, 0.26120017127391293, 0.511902121269624, 0.3196181255080712, 0.16762156384058446, 0.262880701989326]"
642,Node_642,"[0.03574839446586464, 0.7044236214774866, 0.4921166570858616, 0.09424306640452562, 0.1716939931284912, 0.10253453811264401, 0.6125928082758765, 0.0942103636124938]"
643,Node_643,"[0.7542823330352161, 0.020510919320391174, 0.2493757879958921, 0.8906666758919072, 0.718531318122246, 0.07296833292568772, 0.8211261044851798, 0.4930351215402048]"
644,Node_644,"[0.8467830271688292, 0.6007397744503934, 0.6818330320328587, 0.9935015603957081, 0.23233554592401817, 0.6239455747613883, 0.46032139005739836, 0.039451952922691436]"
645,Node_645,"[0.014470641502865034, 0.11922857781785867, 0.6490917405385481, 0.5671630879133922, 0.5534295611637274, 0.031856762528260085, 0.46930299636000705, 0.9246228178425285]"
646,Node_646,"[0.3975918693106466, 0.6249224697884563, 0.7798186756231436, 0.7839252791418876, 0.5192800823952713, 0.8579519454023363, 0.39137809336374696, 0.8886932147847983]"
647,Node_647,"[0.2402271663955453, 0.28021640699057104, 0.0531206241990011, 0.7955818365422829, 0.4170552362327056, 0.22911661391139904, 0.23179027761657967, 0.9013999412292332]"
648,Node_648,"[0.8339166004610369, 0.5535308853571833, 0.6161108004157211, 0.474325570550291, 0.39166654287880887, 0.9154768812183315, 0.12561270352030207, 0.41844678971622795]"
649,Node_649,"[0.34456190798787534, 0.49815072025114837, 0.45763187454517507, 0.5188895316510814, 0.1399189772269941, 0.5131415015132771, 0.24241881388721087, 0.18433134898819126]"
650,Node_650,"[0.06483421878619122, 0.7626525587561409, 0.42744192085655996, 0.6266436833117583, 0.7275933433047433, 0.6793166653135535, 0.4705007190896823, 0.3878985289517298]"
651,Node_651,"[0.3759599096406637, 0.6400487969300563, 0.4947943549418734, 0.8491322479885106, 0.8747019843267121, 0.17056037800651846, 0.13623365154572564, 0.6304009260359995]"
652,Node_652,"[0.3012257480622794, 0.01857071876509886, 0.8886426693629551, 0.22690076724380825, 0.9292806516858091, 0.7174344508782536, 0.7626534899114843, 0.20146149579316042]"
653,Node_653,"[0.23419442561681292, 0.5212677538240658, 0.17209985264986216, 0.3054316926830323, 0.32146247794780447, 0.1596299332527641, 0.20518283339516075, 0.7885518420082566]"
654,Node_654,"[0.16719585454726837, 0.028457391843922486, 0.6293549426289384, 0.97598311939245, 0.3312138146231214, 0.1186557031962523, 0.5703873253675308, 0.9063542110956462]"
655,Node_655,"[0.7840617798284788, 0.622515868412716, 0.3150564966075994, 0.54188017327622, 0.09124484130425536, 0.67894542428067, 0.7250960188976509, 0.9650316229099188]"
656,Node_656,"[0.26039735874507164, 0.018456419043022643, 0.5456084644271506, 0.7067905043968145, 0.790407475882988, 0.1937389330248106, 0.26175286903702366, 0.5125909252672963]"
657,Node_657,"[0.33060080997000185, 0.860511486587445, 0.47376015373872027, 0.799578644102003, 0.5806197604823538, 0.773090141617112, 0.33267298653032384, 0.8314166219303112]"
658,Node_658,"[0.2745723155510216, 0.5460988080032908, 0.21400711317387422, 0.47552652162619335, 0.31817520950870315, 0.26670343063721424, 0.9669850180280375, 0.16007410548673062]"
659,Node_659,"[0.7873258374573953, 0.9841649594832149, 0.01990148374007783, 0.699027414042095, 0.2529118055562871, 0.040487824328304445, 0.4028895789566308, 0.935217810170875]"
660,Node_660,"[0.011765094366997686, 0.5878856919297817, 0.5013964785953243, 0.8733841643710475, 0.08400171452062566, 0.6815260298866503, 0.6801096984332773, 0.6690800168622832]"
661,Node_661,"[0.942334494935037, 0.8230875290068804, 0.04197272624350601, 0.47108285070451317, 0.3979530562013335, 0.31014722109080206, 0.4513367251540973, 0.38419418492597746]"
662,Node_662,"[0.43233389987866533, 0.9792618656086425, 0.08863297474958076, 0.9222308698387298, 0.4802367134710267, 0.6237422454995412, 0.8301829666176939, 0.36046302914925554]"
663,Node_663,"[0.4304219080879669, 0.40951848027871396, 0.37473102253575985, 0.9255293216468949, 0.8289298911930121, 0.1089999898629761, 0.10812335247709604, 0.4278695148529912]"
664,Node_664,"[0.09865737673280905, 0.6190930952711197, 0.1436916072617339, 0.5223732639668011, 0.007219947003717753, 0.3165963484126467, 0.6771907236726554, 0.48403894022784844]"
665,Node_665,"[0.9782694859989881, 0.8741037960662108, 0.3590707790431512, 0.0454865414722746, 0.8456263001150188, 0.9112343103146714, 0.8206273934190368, 0.12794994091976486]"
666,Node_666,"[0.9979151344122877, 0.25858422155277383, 0.7242049128083701, 0.9080348763357216, 0.23568711433070944, 0.9082585546770661, 0.30948157919486696, 0.9764132223840561]"
667,Node_667,"[0.2812600203804746, 0.9534358247578352, 0.053544650892674905, 0.709272011669813, 0.5321111338370037, 0.47787707712273064, 0.22349431425584, 0.705595789776492]"
668,Node_668,"[0.1908094914463071, 0.5528417959847682, 0.2532453630402508, 0.9556213797813561, 0.028631193835652824, 0.19972828011123656, 0.24231060638744772, 0.4140678257678164]"
669,Node_669,"[0.23273024187005353, 0.49134909026878526, 0.872465523258539, 0.7120634214091708, 0.579961980535111, 0.08900317798267965, 0.6939921083892756, 0.16641428431093985]"
670,Node_670,"[0.786367385961698, 0.2500567585101532, 0.4170487283209009, 0.3504702023179279, 0.8588139146748568, 0.12654445871340814, 0.5656448823847886, 0.14206160944306223]"
671,Node_671,"[0.7047958361321867, 0.9050781277944812, 0.4346076538672534, 0.4880922602649759, 0.9274228364827622, 0.5209913886493571, 0.48759843804956093, 0.5783291027043042]"
672,Node_672,"[0.6892297363629519, 0.10688337508703138, 0.821110527741516, 0.43550502745325925, 0.07234850989748554, 0.7861826691982131, 0.3769499716862721, 0.10036749509505394]"
673,Node_673,"[0.6337790395432505, 0.8801313534336417, 0.8877535094139863, 0.9576634748089732, 0.867705459766688, 0.002140919345475223, 0.38024116641339023, 0.818542579905503]"
674,Node_674,"[0.3662530059984742, 0.6015485063797061, 0.606316947374532, 0.36502530403882305, 0.9044739272812876, 0.5032283453861176, 0.4647842059375008, 0.9975137456618959]"
675,Node_675,"[0.49350036407261666, 0.17839825192858105, 0.513069422863438, 0.81401673551993, 0.7768603268982814, 0.788581765108471, 0.7080237839979118, 0.2542178290666882]"
676,Node_676,"[0.8620840858402314, 0.8934434653762651, 0.19415269661854906, 0.13045563655139392, 0.975604968589112, 0.8683239636503679, 0.8932361472099467, 0.8863763846243952]"
677,Node_677,"[0.5416868240337284, 0.6464017366657997, 0.5453628521336417, 0.05120634919032907, 0.7455030853527727, 0.5053320333358803, 0.6477090747902298, 0.5026398049755353]"
678,Node_678,"[0.49181132232245595, 0.17178910947776682, 0.27871371514114895, 0.1588526919439558, 0.19566629562534243, 0.9729773804203049, 0.15311344577219843, 0.26927042430520765]"
679,Node_679,"[0.590589657738585, 0.6101785762366418, 0.15397412974382907, 0.7937174257852123, 0.785202867912825, 0.2373177042038911, 0.28866630267546045, 0.937987865459497]"
680,Node_680,"[0.8256714459794781, 0.6977970330625238, 0.08223322151060053, 0.4182640809025757, 0.559301872076827, 0.18741128798377693, 0.4482265821082245, 0.60102587748869]"
681,Node_681,"[0.3273766801153992, 0.7809448189504872, 0.8404495816388055, 0.32360946943407076, 0.8386571544924571, 0.10357656610301502, 0.8377290986226563, 0.1527504316676166]"
682,Node_682,"[0.08292715250972604, 0.6417754044410112, 0.4719373657552943, 0.9078906004128328, 0.3631891960908492, 0.2871522634376287, 0.5007349061441984, 0.4559461857686613]"
683,Node_683,"[0.34442804621718826, 0.6937412986983286, 0.7595618339139083, 0.8529839690301366, 0.9728566047103429, 0.26665619213250447, 0.7160934824899615, 0.39425823549574524]"
684,Node_684,"[0.6770819719511081, 0.47598169034922033, 0.9937731027679316, 0.7289021357907499, 0.9524913004343245, 0.8349695494811857, 0.9029010111633711, 0.8144191972146749]"
685,Node_685,"[0.4591591303759114, 0.2517884533468844, 0.3703201754505222, 0.020236232639950447, 0.5239931674646672, 0.5050578002704087, 0.5252504648304882, 0.9740312249720638]"
686,Node_686,"[0.9114540034548393, 0.161712778330108, 0.3688825215558892, 0.4239561794632619, 0.36053291785164776, 0.7984959636039131, 0.5240376698675869, 0.572099816971625]"
687,Node_687,"[0.8530135589879255, 0.8059281534153586, 0.1322115228202997, 0.7139145840836343, 0.43543612890203554, 0.29464890306250047, 0.050018820902186345, 0.48724956034545097]"
688,Node_688,"[0.3554366807245314, 0.2515130396764008, 0.6946717295969576, 0.769485387315587, 0.2447895190294248, 0.049447436679347256, 0.848752700565235, 0.009959741204303318]"
689,Node_689,"[0.937112493921472, 0.6276198739827059, 0.3218466352013203, 0.2464779095767362, 0.009005664264475244, 0.23547141701087715, 0.1377283015171411, 0.6121662207231456]"
690,Node_690,"[0.1665455885938013, 0.5286298375366193, 0.5901164223444708, 0.2980416983469145, 0.035064949018718705, 0.0372538806141961, 0.026347332193917605, 0.7391246671365462]"
691,Node_691,"[0.31800970481429813, 0.7963001859676636, 0.43173282384284917, 0.45299810082996383, 0.5128826025095737, 0.7130314563751039, 0.27350286582970706, 0.1215873495335269]"
692,Node_692,"[0.5560573351914615, 0.32697762324273927, 0.4424913136680374, 0.6469467083373054, 0.4941257411412706, 0.6202788171008429, 0.5442000021136278, 0.7397963719360992]"
693,Node_693,"[0.70593661771162, 0.5341898918086192, 0.6789030208597069, 0.8735596022726128, 0.4322712877881686, 0.41276307274879365, 0.7642456208523801, 0.582553837041994]"
694,Node_694,"[0.07100678022258855, 0.8921120156910813, 0.030783102237640136, 0.7483963562097431, 0.7587941427043129, 0.9531110852819304, 0.054134408402320755, 0.596856860784491]"
695,Node_695,"[0.42784057062705294, 0.330632954859542, 0.09031856029907304, 0.5626541196713092, 0.47904072567461364, 0.10455445815102427, 0.6124895070970834, 0.7379531202529385]"
696,Node_696,"[0.7672783010536482, 0.9053731882624274, 0.4094707418887772, 0.953072768622137, 0.8654294050826861, 0.29650157102393904, 0.15928303734945848, 0.4353893961280134]"
697,Node_697,"[0.4018987079559666, 0.5757193053312043, 0.583386232327748, 0.7499869843799752, 0.5098899482056102, 0.10482264094076554, 0.8582913355531061, 0.30976458318518707]"
698,Node_698,"[0.971297460306592, 0.11786010867977015, 0.9582511722325032, 0.09101180688251698, 0.23103613794705946, 0.04657994208654159, 0.7051131466389949, 0.8502987365717918]"
699,Node_699,"[0.4340710818159804, 0.9285220750424297, 0.5902990717555996, 0.6300071354465232, 0.8454192017007699, 0.2968002050518389, 0.3542657213276258, 0.9059519191946444]"
700,Node_700,"[0.9009634960387638, 0.9764827762008709, 0.9018383164416711, 0.1273720360333609, 0.8237242861369873, 0.40983847810959406, 0.9908013559459379, 0.47228096432880107]"
701,Node_701,"[0.5538360825022206, 0.5297749152567985, 0.3217370298582778, 0.07502208889291817, 0.8956512304019185, 0.8026758125262868, 0.13952678055966927, 0.7767682713500729]"
702,Node_702,"[0.62584666605061, 0.4091437879176223, 0.2540211490955627, 0.8597287835022325, 0.700188259294053, 0.5477399094691369, 0.6095685338984641, 0.09106618208218098]"
703,Node_703,"[0.4739197609111919, 0.193700292785702, 0.20838367900882537, 0.6613039622868667, 0.9112561518342881, 0.40375661047834654, 0.20774927301219037, 0.6487469372366542]"
704,Node_704,"[0.8711870463503177, 0.7483188011224908, 0.8687572305365872, 0.5365546710107993, 0.7518762443691909, 0.14006455935893647, 0.3482746153631915, 0.38954916448152244]"
705,Node_705,"[0.5112957462460346, 0.9290763602568237, 0.8742965602221743, 0.13452549228918453, 0.1727896518824632, 0.35764054958891134, 0.2907438658906739, 0.6147709531562623]"
706,Node_706,"[0.9027760477645449, 0.9622915416725868, 0.6536029525352265, 0.8381592014010867, 0.5252022002307971, 0.20832694686003972, 0.5246884120934774, 0.5550826014376511]"
707,Node_707,"[0.7424575642135566, 0.2198829897073491, 0.3683103820867317, 0.3640274692145663, 0.9594395957411649, 0.44394496032671893, 0.7550939672981465, 0.750811381374439]"
708,Node_708,"[0.2655441848032414, 0.5718696893717321, 0.8943028933186481, 0.47519771945694944, 0.9451175073425461, 0.2144582293241616, 0.07415910577403073, 0.8914538731447493]"
709,Node_709,"[0.8476811979622166, 0.9925898759338447, 0.6793934881124261, 0.9366879266671495, 0.8269490250841108, 0.8444263331200869, 0.5691415704542683, 0.38236459791671085]"
710,Node_710,"[0.9345580725432818, 0.43211717561589447, 0.5388193672496691, 0.44611430712518774, 0.5648183139601971, 0.4705050789923272, 0.04796755857947588, 0.8820481860076986]"
711,Node_711,"[0.4443938189157698, 0.5889436485073487, 0.13918780275798703, 0.003387847982639136, 0.24529009364364296, 0.7045860321333502, 0.0991945301128786, 0.9088874403864678]"
712,Node_712,"[0.21502256935618458, 0.2045936142917758, 0.18150796162149552, 0.013981712971364746, 0.7718054684782346, 0.8750345312452585, 0.6141627026161989, 0.1881999816798623]"
713,Node_713,"[0.28527799694087974, 0.4759266973649633, 0.9543459516233008, 0.2473513718177428, 0.731645903919888, 0.4394482232929203, 0.2978473483600218, 0.45591593702211375]"
714,Node_714,"[0.07120671754123253, 0.7986873709303625, 0.24330192798296713, 0.7254121231929704, 0.06834837144819472, 0.9550985561656861, 0.1930149854056986, 0.8827420762070805]"
715,Node_715,"[0.8094732096154345, 0.967859924081416, 0.4778906609457496, 0.7273972938459515, 0.37071065703778405, 0.18436823801969382, 0.4430759329334488, 0.16574901538845488]"
716,Node_716,"[0.9820446227863839, 0.09624649114071637, 0.5892117234526204, 0.6264638552540559, 0.5380795428740542, 0.6621858857118336, 0.11618077501189095, 0.5550185242052911]"
717,Node_717,"[0.28721257112736154, 0.9401760633010566, 0.7620716534397257, 0.9725144821597427, 0.037556069740189546, 0.2851331751807087, 0.195422586638349, 0.0111545873118305]"
718,Node_718,"[0.24232573024632142, 0.6787759835204289, 0.23108892213456855, 0.5090034454826182, 0.8878181149649986, 0.6937579203490752, 0.39462906990603197, 0.3724689389121083]"
719,Node_719,"[0.45573581400848473, 0.17704144105990638, 0.6340007674159881, 0.3641528191046055, 0.8523653492620437, 0.7565526600578163, 0.61051316409216, 0.36420222264951607]"
720,Node_720,"[0.2099318316734844, 0.7761518641056229, 0.48640909899108653, 0.2247500381773575, 0.19517461504000622, 0.16540090450135903, 0.777161196205595, 0.2289871853003117]"
721,Node_721,"[0.5266422635251975, 0.45154636097305645, 0.5796108992282839, 0.8771549003711943, 0.8677473900817306, 0.45107607182485965, 0.015366250734723308, 0.4264438057143032]"
722,Node_722,"[0.6061935374241404, 0.5577647590980618, 0.6513361058002055, 0.15407573247308348, 0.6465350987807326, 0.18265161874377223, 0.750523980696749, 0.33908761326268]"
723,Node_723,"[0.7098954333814536, 0.04786559890610709, 0.4078600255909134, 0.7050345222633327, 0.22687051633149413, 0.7952870447972226, 0.630779733104932, 0.5875617721497983]"
724,Node_724,"[0.3535488542043371, 0.4824514703811176, 0.5973493009778531, 0.47246211391489046, 0.6983133239405601, 0.43369693310695956, 0.20227318174203035, 0.21393378280104725]"
725,Node_725,"[0.005803768842941093, 0.30095771555867246, 0.7489176404785196, 0.7941627088376095, 0.20246754209575002, 0.9590439968714077, 0.5024027934801267, 0.9169787490185026]"
726,Node_726,"[0.7067652818616311, 0.7224334230224131, 0.08504362130607113, 0.21999112689693068, 0.008814833294472635, 0.7161276404767375, 0.34443828842851, 0.7866525160763468]"
727,Node_727,"[0.3389362199370263, 0.8193337522988611, 0.130698253748313, 0.1733731567575082, 0.3408765395839365, 0.4084873888822733, 0.3487028108429784, 0.7636470325232199]"
728,Node_728,"[0.0969513926267147, 0.35121701963848806, 0.8372399995154594, 0.06679707726217199, 0.9423435076713574, 0.9863168422720129, 0.08856817382508009, 0.29127252225573697]"
729,Node_729,"[0.37240066603535615, 0.7763913686527261, 0.5959268121167338, 0.6443657004925674, 0.757509822818506, 0.11797899943702572, 0.8332094569102624, 0.705619804180144]"
730,Node_730,"[0.5773417251963703, 0.8897353347830567, 0.7003063538838071, 0.2016999626310254, 0.42974538107566673, 0.4940428669357333, 0.055217626750405646, 0.9546375133600558]"
731,Node_731,"[0.12857726079687848, 0.6974612672267269, 0.5062310360908802, 0.025632249884422587, 0.9247474758643617, 0.8518368088189332, 0.5242579279038355, 0.22894233613944526]"
732,Node_732,"[0.12162289068009424, 0.3633924794321266, 0.2554282810460905, 0.5066912010062987, 0.966409296123429, 0.5749534932296414, 0.8899310558900979, 0.6508788374957772]"
733,Node_733,"[0.47524652658720046, 0.8546075627333712, 0.4713681101729975, 0.868628170510361, 0.2915767695757653, 0.12881307376298812, 0.8553144643629383, 0.5874151637926668]"
734,Node_734,"[0.8890923982489601, 0.9378272069923832, 0.053628390371449175, 0.5009693018588683, 0.37496454907452925, 0.6258583970701171, 0.7935911972023235, 0.28059021597436895]"
735,Node_735,"[0.5567983843731716, 0.7087285799048996, 0.13443108283573402, 0.8140669059512669, 0.6061095998529731, 0.9495374371136518, 0.3395289191306933, 0.10814594233719865]"
736,Node_736,"[0.5065012010369253, 0.08581077170943885, 0.9695265233240068, 0.03868495825719154, 0.753503901107308, 0.525102398142244, 0.3686206524982887, 0.06584216450865465]"
737,Node_737,"[0.6221669241736077, 0.5852203293909553, 0.28088327306759975, 0.9102217014103121, 0.3041100073428369, 0.44972541059210613, 0.5437624559186557, 0.1002318781762861]"
738,Node_738,"[0.9321617192136323, 0.3745361524510411, 0.08077921387434361, 0.38729117367532995, 0.6002025470925807, 0.5136526718213296, 0.694541974037274, 0.05548394206791063]"
739,Node_739,"[0.2845406102720561, 0.8192305768401023, 0.07989368779136086, 0.8554859546959576, 0.09189609207710625, 0.8344542148916962, 0.3607884010787267, 0.6122090632572158]"
740,Node_740,"[0.15288711564799817, 0.06616872172518085, 0.21593820402013508, 0.12785381790869554, 0.3124058976796318, 0.5143832465110202, 0.5887594635650095, 0.7898681073797429]"
741,Node_741,"[0.6562398932483586, 0.608758325129553, 0.41178202748577464, 0.4738084349601387, 0.4145208293901811, 0.8421660300613831, 0.23000045254839985, 0.0057209315419646245]"
742,Node_742,"[0.6513198972262393, 0.2024621836388314, 0.8901151363098093, 0.8590463297066561, 0.07672737192820589, 0.10638840541407735, 0.4951715922466663, 0.6092226627693547]"
743,Node_743,"[0.27490833748224075, 0.7167977166993706, 0.5949160209188715, 0.3248241097485547, 0.025371488042315593, 0.7501502812985177, 0.2147536658250827, 0.8344737434626284]"
744,Node_744,"[0.4202902600542552, 0.5770774426317654, 0.8729487304090019, 0.8636230009199534, 0.37151957524357326, 0.20888889271484312, 0.7751460777285947, 0.4330802036021312]"
745,Node_745,"[0.1920419935590041, 0.9044253423171502, 0.19810419424108738, 0.025807168191231078, 0.020279973767419968, 0.6223153564542643, 0.6616750607175304, 0.3110417050569839]"
746,Node_746,"[0.3200109892470634, 0.33949391505994275, 0.6801585467588787, 0.058133791026828585, 0.9291163526913256, 0.22252104417744645, 0.9996732052420922, 0.17152269378718699]"
747,Node_747,"[0.7715464573123775, 0.22341254492962503, 0.08084680164325397, 0.8749333243506489, 0.8587512591908919, 0.40357039244960136, 0.7023961425404268, 0.5570659326839171]"
748,Node_748,"[0.8529561136737488, 0.3150559693186544, 0.5236723999989852, 0.48537237120455046, 0.35390582625685874, 0.8914550645563722, 0.16587792466253548, 0.14950863952069615]"
749,Node_749,"[0.5769095353227514, 0.657494229984942, 0.19461925432456517, 0.3907174422546241, 0.9465638429787437, 0.246617422690674, 0.6683607021173941, 0.7401493936975908]"
750,Node_750,"[0.44812869946515954, 0.937525986759583, 0.7366567352187905, 0.45792457986089785, 0.569335201776094, 0.6926134434251007, 0.5921901804292182, 0.8786975838260759]"
751,Node_751,"[0.35688866228040117, 0.29988574005580493, 0.2138388894952643, 0.037782968064595135, 0.043013964380055336, 0.8700551931092828, 0.6783931464059073, 0.6605324154364861]"
752,Node_752,"[0.614642818934886, 0.8492191446941049, 0.48026692566562745, 0.8704108285583003, 0.35944502618223917, 0.9267075043390905, 0.6986569800812401, 0.25717713602442727]"
753,Node_753,"[0.5640849216886251, 0.5330305614882556, 0.13789882173033396, 0.5912429057506141, 0.31478562371695795, 0.05234876680960243, 0.9486561577065649, 0.6414903690642878]"
754,Node_754,"[0.876918931870847, 0.6760560050132531, 0.35698369214011294, 0.5126880723288114, 0.6757467603471771, 0.9602523252014376, 0.2536694591216965, 0.8749770586241177]"
755,Node_755,"[0.9240778052942694, 0.6704155146589565, 0.9312666274013378, 0.3978785874773685, 0.9530161760404428, 0.7027828771659749, 0.0420057674188119, 0.9068728318190528]"
756,Node_756,"[0.48447280903319256, 0.46032698477783285, 0.5664666059796343, 0.14938454677122792, 0.46916604856739863, 0.8311272167177457, 0.015482459137515336, 0.2729171603243713]"
757,Node_757,"[0.00245458644384422, 0.41571130914984833, 0.7283155104937347, 0.7987718291146285, 0.9451897611270066, 0.6085046129707865, 0.25462686665289547, 0.924147949136699]"
758,Node_758,"[0.7753157538803761, 0.5744284830031445, 0.695640215718936, 0.9243163550074291, 0.7123940284729217, 0.368374507584734, 0.7130282022890967, 0.04027816273538787]"
759,Node_759,"[0.38641556183058123, 0.4063230318455793, 0.16683823442083467, 0.023085480551770177, 0.13338123663774282, 0.6546214957970551, 0.8022888163636875, 0.9882034927269742]"
760,Node_760,"[0.3463635031084943, 0.5993792222611017, 0.9371449668151219, 0.16704178133815262, 0.7176455863427427, 0.7549787331491632, 0.08897553586933837, 0.861249385183065]"
761,Node_761,"[0.8131050471108439, 0.033403006577434446, 0.09108441488005148, 0.04912689389185232, 0.3347435317993622, 0.5092889906799262, 0.5323477279546288, 0.26766675976944265]"
762,Node_762,"[0.9115968865602742, 0.3682627898719132, 0.0455501559653525, 0.30022711154138637, 0.5311094225441555, 0.40822182258823203, 0.27384251909925916, 0.13132324976431742]"
763,Node_763,"[0.8191645000962298, 0.9961452421241919, 0.32954213352388206, 0.3816210441766039, 0.618037524676957, 0.7184414747355413, 0.39202953480359126, 0.9049295169818152]"
764,Node_764,"[0.5600039892289184, 0.450390076405931, 0.6466727531599051, 0.9528038482491732, 0.7945522944217055, 0.04001313053512434, 0.33230991073995964, 0.4705446849512227]"
765,Node_765,"[0.31451757220910526, 0.7001875608304565, 0.826269149862581, 0.7313450951852716, 0.9893332868282753, 0.2725476478930291, 0.8749894950244215, 0.7666226651744862]"
766,Node_766,"[0.3621787575581461, 0.7341245436569687, 0.10407595641824696, 0.7893334823405523, 0.5323306025871026, 0.29229017270925317, 0.6557773017841801, 0.641619998714409]"
767,Node_767,"[0.2094862227195997, 0.030397414811526136, 0.4336225869016739, 0.5695118693444212, 0.8766052783705984, 0.9282167956475944, 0.5288052181567664, 0.7538034837685449]"
768,Node_768,"[0.43930327232799693, 0.746082156572893, 0.20480152493916692, 0.3710647348035314, 0.6342279988136148, 0.01815796560707883, 0.722461310338954, 0.8355355012681668]"
769,Node_769,"[0.39914166109395144, 0.4479424171771643, 0.851282212216531, 0.7756546353260334, 0.288149489033375, 0.32397610656153897, 0.6788782323905966, 0.5631980924481612]"
770,Node_770,"[0.16222957109649694, 0.3099299092291664, 0.8999832768786541, 0.6881744367222634, 0.9859743176855195, 0.7670125299807694, 0.9419744321435902, 0.2161885738704754]"
771,Node_771,"[0.7714848748169257, 0.02021752014779743, 0.6707600217115339, 0.46928227812024137, 0.34676007192006864, 0.8624043522930891, 0.8542676926575307, 0.022301704898643582]"
772,Node_772,"[0.609505122449431, 0.3678322243209564, 0.41566100150044916, 0.832040739218776, 0.3098397715276783, 0.9430488106376201, 0.17963382637214076, 0.6627224233681778]"
773,Node_773,"[0.6721050670137647, 0.2521951614279182, 0.324750608967202, 0.8347984925799404, 0.7618052549549524, 0.32909588031475956, 0.5339565469349339, 0.06168029625309546]"
774,Node_774,"[0.20874588239862923, 0.4858205588603991, 0.0859737352792116, 0.8433323548919375, 0.7180062101076479, 0.9436336706484948, 0.6934669059640272, 0.9404013722621856]"
775,Node_775,"[0.554512555690965, 0.6002186110619694, 0.9769710546262609, 0.6421291468642604, 0.0307865688607466, 0.7238027766305233, 0.9054686921374157, 0.7955802497943266]"
776,Node_776,"[0.5838332726254226, 0.6713035130935163, 0.9901917892516717, 0.09066208850933832, 0.6672448286332395, 0.2833976945705938, 0.6400903965861701, 0.6076235758839388]"
777,Node_777,"[0.15345683210816208, 0.20674664574023915, 0.6216295780432135, 0.12822994730377413, 0.26518087513032285, 0.8352455477380024, 0.3270915060016386, 0.4880601562696629]"
778,Node_778,"[0.9411403351458403, 0.2271490888369463, 0.3896260173580104, 0.6064577755435456, 0.7553389295039722, 0.9016533867127051, 0.9154729875735151, 0.776640074372623]"
779,Node_779,"[0.22833083659331044, 0.024809330042565803, 0.3837739303556238, 0.14154885098782333, 0.7103876474382981, 0.6611305868257168, 0.04397164162145484, 0.8365937791309511]"
