node_id,node_name,features
156,Node_156,"[0.734447277798688, 0.5010205720156251, 0.6043614749612047, 0.30277359235669243, 0.20036030400345028, 0.5425702034080678, 0.440218972971002, 0.3901132134339331]"
157,Node_157,"[0.672567195094623, 0.6905066320111359, 0.04592005609126304, 0.33874449424367215, 0.41176455022637737, 0.0968921611641681, 0.23590086669828836, 0.051641797222756636]"
158,Node_158,"[0.9962420986170206, 0.7365572029698445, 0.08745015650275367, 0.020249379790092115, 0.7192878001522802, 0.43919216568266695, 0.786796709064576, 0.9234760378183837]"
159,Node_159,"[0.5993003890163725, 0.18710842291725305, 0.7821940360464525, 0.9558117431743745, 0.580231287059956, 0.6819974472807335, 0.33747469503667304, 0.3815276946603112]"
160,Node_160,"[0.7346544978530639, 0.9277710984068192, 0.6289883872243522, 0.7898479084853475, 0.17163501741537301, 0.21195909025797355, 0.5320346868333901, 0.17655419224284052]"
161,Node_161,"[0.6349950702209236, 0.291653185394699, 0.791532618666892, 0.8081103466143434, 0.4637874557553531, 0.18081063503763528, 0.6467749610819326, 0.9927870182635864]"
162,Node_162,"[0.6225908979425233, 0.03577469071400785, 0.01729397576708258, 0.3203619704923062, 0.19578380686040486, 0.8130512071433081, 0.8448056670360005, 0.25861877131047617]"
163,Node_163,"[0.3256447769498927, 0.23624696771511466, 0.908382547371264, 0.5026493346222822, 0.6561370440820199, 0.4154820866996033, 0.6310141935045311, 0.3858553767217361]"
164,Node_164,"[0.33967843772922546, 0.6344800731734802, 0.5910620780489892, 0.29352795416794963, 0.1493484503194734, 0.3685766938381376, 0.4151976391419092, 0.6286843334246048]"
165,Node_165,"[0.9145287636368638, 0.03618479753292514, 0.2436610125418449, 0.19371594227956035, 0.5022944086937836, 0.4297008070431598, 0.7290376238201884, 0.24241591254486383]"
166,Node_166,"[0.5944983657497586, 0.8838572635999593, 0.9106777399183047, 0.9587846047250311, 0.7732611520799886, 0.905987906258915, 0.23453087198527423, 0.19758094435047702]"
167,Node_167,"[0.006488083780526455, 0.7068443574290983, 0.9374671878137444, 0.18693534504167642, 0.6369435754268788, 0.7464597592217775, 0.9276142351480565, 0.6468602240172217]"
168,Node_168,"[0.9702937327487523, 0.34467314101254776, 0.34992853377140765, 0.5430125100143456, 0.3835018811159071, 0.0014257282875326238, 0.7317720250869874, 0.7517170414784834]"
169,Node_169,"[0.7469746046867705, 0.3450206666104666, 0.5222894733111719, 0.35997351817666945, 0.01603640003064577, 0.5624489412714188, 0.12376066608401104, 0.0800413240914406]"
170,Node_170,"[0.7554990686967872, 0.009506202418105625, 0.9590084436087262, 0.5152553641125769, 0.9830164307061484, 0.057997572472708425, 0.5835295488659132, 0.3493270359759112]"
171,Node_171,"[0.8434824928142858, 0.3612227352342863, 0.2604875790573491, 0.8575531270999133, 0.374653091653261, 0.01683331986056147, 0.39028910083933377, 0.6545222690109419]"
172,Node_172,"[0.25435953880638185, 0.4319875924251573, 0.05671513828222552, 0.5880927915139572, 0.7562949238603938, 0.4133125614011103, 0.42023263280146006, 0.08828249858491644]"
173,Node_173,"[0.20194086451198257, 0.15467530312791267, 0.48168776866153795, 0.5292555409507501, 0.94894013128426, 0.0732315042772339, 0.5998679731550471, 0.5264985273282413]"
174,Node_174,"[0.5162330979358292, 0.8731592873828264, 0.20553847069548647, 0.04077327434137146, 0.6722715076341925, 0.34515746413598014, 0.017589916212524592, 0.2513740072904138]"
175,Node_175,"[0.3093267742168119, 0.616838376784242, 0.1725857940492721, 0.413054347953398, 0.4824754444178325, 0.4592373913640909, 0.9739407666667818, 0.04550423779029611]"
176,Node_176,"[0.9509681864523993, 0.5819372139940333, 0.7957277149698383, 0.4303926180160754, 0.45383788125698044, 0.8793264990158236, 0.8959344962919021, 0.23868888143129763]"
177,Node_177,"[0.19924187858461817, 0.4962351738699511, 0.9002770271276916, 0.3223550934061763, 0.6520146153391313, 0.7081516877406011, 0.7786746648941558, 0.5639244579209632]"
178,Node_178,"[0.4024551782789696, 0.9670159887989729, 0.6113307533028527, 0.7285652116332708, 0.34498284569587834, 0.6699491810030801, 0.2577976621641259, 0.24509691752863616]"
179,Node_179,"[0.7147222018094264, 0.5213947362629351, 0.6832766104223897, 0.2694384907480917, 0.5987233410567304, 0.44393364970311255, 0.5969602868455279, 0.29087973224421937]"
180,Node_180,"[0.7154509636491239, 0.8059293661594655, 0.25991647385772365, 0.30062055985564207, 0.661154269719093, 0.6955851743035442, 0.7040996843974501, 0.6826985047758368]"
181,Node_181,"[0.3928077169525388, 0.39485367440367836, 0.25481762364438143, 0.15683369989636298, 0.6925773793969057, 0.09318878597231284, 0.9377922867867816, 0.8266863036714514]"
182,Node_182,"[0.8575057399572561, 0.9066688146151902, 0.4086049707232401, 0.846700723350401, 0.15806130029164933, 0.021641794608235676, 0.7848913946638502, 0.0747966479969393]"
183,Node_183,"[0.9885246673259216, 0.674796429601556, 0.7534497102421055, 0.24580385627786594, 0.6738653939196881, 0.04321993725495721, 0.8378257199236009, 0.16962409303157244]"
184,Node_184,"[0.6973580668337706, 0.22448050123272834, 0.06845316942604274, 0.4814936785493943, 0.16928621027278945, 0.7294439883265498, 0.23756584338348485, 0.34247255623582884]"
185,Node_185,"[0.5674392512644729, 0.2849682775773116, 0.37798811620996164, 0.8156217710403867, 0.1792098495610257, 0.08220158948193368, 0.3283577851330193, 0.42437676701387816]"
186,Node_186,"[0.5426592821365677, 0.37242369617500704, 0.7899117002228051, 0.03931948766847326, 0.43176753819855795, 0.3822559146564046, 0.647578490806859, 0.966276251897396]"
187,Node_187,"[0.5103754066288622, 0.9868768469417205, 0.30224939491319747, 0.030868132542461013, 0.16566316747641274, 0.3951248847745673, 0.3163339091885522, 0.09705413098337767]"
188,Node_188,"[0.43266010769071683, 0.33811577165956275, 0.12261922045743845, 0.2961171306119089, 0.8864360553553905, 0.3020488654893402, 0.7139554232420516, 0.6120470796577556]"
189,Node_189,"[0.4271811624083718, 0.23902563680366917, 0.36901469934594544, 0.5921072134710428, 0.35075321474935495, 0.21489643357423183, 0.1164627488916321, 0.8797669379095653]"
190,Node_190,"[0.44031297575190564, 0.6252083217429301, 0.49041036113680525, 0.8725665183579634, 0.5469348524482108, 0.48078141794911333, 0.9246009904217126, 0.7196895960453545]"
191,Node_191,"[0.11154990734685732, 0.17770446119681405, 0.7871228629394419, 0.8358513211799543, 0.5451908290902965, 0.5544552278666393, 0.6319329628514445, 0.4391157742826395]"
192,Node_192,"[0.680199123483904, 0.10848125756641569, 0.9612792423673864, 0.7501548237949217, 0.6311742040090069, 0.3163220570094807, 0.16095548745672916, 0.40934296382894464]"
193,Node_193,"[0.6615767405740585, 0.6337097434231109, 0.3826411550655715, 0.6132863938331298, 0.8137482955675476, 0.026284772337607065, 0.4506210479302757, 0.758555228466791]"
194,Node_194,"[0.5461444704633772, 0.65147608792907, 0.516676392605342, 0.991874544682311, 0.054621536489038225, 0.4910448217723773, 0.09141654911451769, 0.15978556211357042]"
195,Node_195,"[0.38303835041826184, 0.1555400915004873, 0.963687165956651, 0.9467897767251591, 0.3361096462206038, 0.6397477120376796, 0.5337533205937861, 0.8155869805157686]"
196,Node_196,"[0.6274456098169422, 0.000252454490562104, 0.7631743856097388, 0.7468481212961181, 0.509722705566481, 0.9029189732330538, 0.9084462056904016, 0.5239116767043972]"
197,Node_197,"[0.6079882311965377, 0.9965220719246723, 0.2988202348114175, 0.32461724231147737, 0.18277390266349636, 0.895866939157868, 0.7444883899492662, 0.10564284887024189]"
198,Node_198,"[0.9817673511979657, 0.730961708161116, 0.8505221096049745, 0.048150789173200925, 0.5049609189421677, 0.6985982867270393, 0.5429465845718413, 0.6666474656992775]"
199,Node_199,"[0.8178740635904725, 0.3743370629601962, 0.8486686756187097, 0.16291610476529073, 0.27088605502637475, 0.043345619927325774, 0.3644268113352511, 0.3799095448241203]"
200,Node_200,"[0.8052705972072509, 0.653130670289656, 0.43672255815566663, 0.6521139786237482, 0.05278335051569116, 0.1802715360183761, 0.626947855241755, 0.6413668192253023]"
201,Node_201,"[0.7741346587074271, 0.4029997590536022, 0.7225540966161562, 0.6839803325601894, 0.9633933783698491, 0.21513022642467916, 0.5516795637526395, 0.6017644421104693]"
202,Node_202,"[0.9986478849342207, 0.2011841421666517, 0.5232180199672922, 0.34618530771363887, 0.5258929685789998, 0.23212860210310593, 0.04761237842748811, 0.5725654538976889]"
203,Node_203,"[0.33585431586083214, 0.18194140174843365, 0.32393556607803375, 0.04928020144774492, 0.9504422340901033, 0.5811479149732605, 0.8147686813470248, 0.4231181975477304]"
204,Node_204,"[0.9033146675661857, 0.48331822155225335, 0.5739453222006694, 0.49179398006265684, 0.7332782958676516, 0.5666560776020624, 0.2715989235803977, 0.1455395313226463]"
205,Node_205,"[0.6061243888829777, 0.48917996154703625, 0.09597569669611294, 0.3956174657932684, 0.5147764220004536, 0.82689323382559, 0.07610105583336235, 0.3484953482460029]"
206,Node_206,"[0.8226561227103854, 0.6484239317715788, 0.2899583218037868, 0.8453351220226424, 0.49329358056269235, 0.49835189131046054, 0.9765873392003843, 0.9471165032363784]"
207,Node_207,"[0.3585326833698439, 0.1405791286630823, 0.32566673227809406, 0.03048326031138804, 0.020767886710391203, 0.3955221362514192, 0.9410198226972342, 0.8713573412322078]"
208,Node_208,"[0.511442833917623, 0.5652263811708307, 0.005933496746056477, 0.2155011558337655, 0.024774126934383744, 0.7545395326953875, 0.14564579602649774, 0.8690471024768169]"
209,Node_209,"[0.6433243136757882, 0.22941867651571335, 0.15772031708324974, 0.6276247009230531, 0.9008369802823235, 0.7183602189143816, 0.3485466516033776, 0.5873835952686471]"
210,Node_210,"[0.3107616953724214, 0.9991495667786588, 0.7488391884618512, 0.6143816397567536, 0.4232591427658292, 0.6181522902595573, 0.3416160624673348, 0.028864839458030755]"
211,Node_211,"[0.39508852235663283, 0.930480819579867, 0.6263010947738659, 0.08395570307090161, 0.8849936133950259, 0.26887484934151484, 0.24376949308272744, 0.2970909687803208]"
212,Node_212,"[0.5772022361259574, 0.5446880934339766, 0.4914137546228817, 0.717536863512627, 0.316537731334959, 0.7820645215724311, 0.17532167837859913, 0.7826207890770093]"
213,Node_213,"[0.6638101052502828, 0.6832083095475865, 0.48155339712726, 0.6670015326808647, 0.07979704655945741, 0.8515511170493673, 0.05554723348764601, 0.14874150987149748]"
214,Node_214,"[0.5767897084972363, 0.7394114554566915, 0.07625156434625346, 0.9207648141223198, 0.9736076488006986, 0.605950173007711, 0.48124345537683655, 0.7413949722797497]"
215,Node_215,"[0.3283573523272054, 0.49326443410510645, 0.9161510268144013, 0.9556554252415336, 0.927069116051185, 0.26244806696384015, 0.2324690402167634, 0.29766450592931426]"
216,Node_216,"[0.4413111123884602, 0.3141674127919636, 0.37421279573905797, 0.6206369521207595, 0.7625256770939759, 0.735558198267917, 0.814423567079152, 0.03218440321540217]"
217,Node_217,"[0.04773378967875608, 0.7893829606886293, 0.5330788223246319, 0.5781406737621203, 0.052586860214377085, 0.2553138011712709, 0.6383543048854777, 0.8591818901106761]"
218,Node_218,"[0.9169833971814025, 0.5004194958350817, 0.5454742327381976, 0.8330496310689909, 0.5376246007473546, 0.5168585255373174, 0.9050840377609537, 0.7899327210558801]"
219,Node_219,"[0.9090725263612945, 0.2182470547811538, 0.5243754866553567, 0.842472128593358, 0.11114782746710894, 0.7946621542939618, 0.18297338341486946, 0.8081187549853212]"
220,Node_220,"[0.6120009375568681, 0.19323599148486714, 0.4733541793328011, 0.6819051664607716, 0.6338529008835424, 0.4272471962317044, 0.8993665289209269, 0.5192634144878443]"
221,Node_221,"[0.5058672985286884, 0.06225058994145427, 0.9221203897976371, 0.177116568678373, 0.5283446934365542, 0.8035676014003101, 0.2154532769556433, 0.5273732899708411]"
222,Node_222,"[0.24068490922334085, 0.7596949977999118, 0.5643411678731507, 0.8559758603951435, 0.8945580028773829, 0.6487334824453981, 0.7253912461589445, 0.5492200998868637]"
223,Node_223,"[0.3844287330673829, 0.6481179230208346, 0.9082886234873289, 0.41668038043143796, 0.31441002637379534, 0.3884369385525741, 0.4353976302115996, 0.07356102897771621]"
224,Node_224,"[0.4984418404349944, 0.49431424805005963, 0.5884438276405232, 0.3628200304713315, 0.6131075959555897, 0.878216310274203, 0.9554709904951643, 0.5836122161410496]"
225,Node_225,"[0.042590953970313095, 0.969235997267109, 0.7058620608962562, 0.33596364855365213, 0.14715770096372338, 0.14341861223627494, 0.16774440613960273, 0.045572521613820305]"
226,Node_226,"[0.9021541886529115, 0.5407682328273363, 0.6999594127138372, 0.8281085092683075, 0.7915410063332002, 0.8826056237288415, 0.9672546225249519, 0.43907061474193954]"
227,Node_227,"[0.9503354666683905, 0.7232899483428163, 0.07066819030807847, 0.6817831212123454, 0.6867166596048486, 0.9058605637925271, 0.37293213247009205, 0.5849115002718178]"
228,Node_228,"[0.012187551011742515, 0.332075242181336, 0.06224372615878093, 0.521872972764897, 0.8174476505069532, 0.20644269212906896, 0.5274410455577785, 0.20400863651076706]"
229,Node_229,"[0.12068846784624043, 0.5109967919343424, 0.07914862094972763, 0.5873546311379894, 0.03133746067672627, 0.10671497186837553, 0.5499974854873578, 0.5914074128989139]"
230,Node_230,"[0.02898693009375808, 0.5733767880015584, 0.838502525323637, 0.7223161772939539, 0.13118510392079863, 0.5924746475636149, 0.6722525000742134, 0.037231201752291776]"
231,Node_231,"[0.8553476686836227, 0.9062673972898302, 0.8504522733622586, 0.8246314679891132, 0.7449651984608933, 0.6334320312819601, 0.6786270049882519, 0.806395293334983]"
232,Node_232,"[0.6624984583613046, 0.32772695668207097, 0.3759611021613539, 0.8970574683722922, 0.0171220857971619, 0.698820581244282, 0.9547775524252154, 0.7062281699579737]"
233,Node_233,"[0.9939119882317821, 0.6875449055283308, 0.034363029216861074, 0.8270098816469236, 0.2846299119393191, 0.44605722566444095, 0.3120919159070821, 0.26855410620967946]"
234,Node_234,"[0.43140570366978537, 0.37875144844067377, 0.6333385818425894, 0.8131512009875106, 0.29708865318724076, 0.21372115282201742, 0.6668952708703423, 0.6703200658307816]"
235,Node_235,"[0.9011312392861718, 0.015945686453310848, 0.85304066211651, 0.5210021729483569, 0.6213020891720988, 0.09137144056141477, 0.43261493287204567, 0.2273024072385238]"
236,Node_236,"[0.2542250300825091, 0.5040951146760274, 0.8124559504031124, 0.7437809301448561, 0.5909999590859538, 0.539418192753467, 0.42730604323448995, 0.9727099735613863]"
237,Node_237,"[0.5601925542342333, 0.2539663983122221, 0.23009079204003957, 0.6113530307751418, 0.5228275273109287, 0.007697802954712785, 0.8300653721957794, 0.7041223542324346]"
238,Node_238,"[0.6618292896781035, 0.06878065769765895, 0.3620558501724914, 0.9353822607327862, 0.8625892413413637, 0.28554293786953344, 0.1570588840991387, 0.4490879571685771]"
239,Node_239,"[0.3558303786676609, 0.6822263767059911, 0.9664348100843196, 0.36300144998256145, 0.062224172652242005, 0.8976140083423853, 0.037949730239870805, 0.952765897153333]"
240,Node_240,"[0.6645794280090398, 0.9416892084419491, 0.19965968664897826, 0.040699795253807625, 0.4882099782764918, 0.4506234145701252, 0.33149227325488284, 0.9576564743886975]"
241,Node_241,"[0.8225837321614322, 0.6615820213755933, 0.16285829163782772, 0.7343234082185247, 0.727012454699724, 0.42506817361600746, 0.9247859097140136, 0.16697788222901044]"
242,Node_242,"[0.2673375624116643, 0.06322433925063364, 0.7954509581775875, 0.6217593860953973, 0.31494030568124953, 0.16381366359431537, 0.04014777002874037, 0.1667455686259366]"
243,Node_243,"[0.4532846463376582, 0.24717696901060615, 0.2589821774319667, 0.8755763666677143, 0.5151376734611006, 0.7292519731284146, 0.03571094902814309, 0.3651633556780287]"
244,Node_244,"[0.4791693473954418, 0.1864168552101847, 0.12019154144553867, 0.8703037784998425, 0.9394316270997966, 0.07880669804540741, 0.3490187125424431, 0.9582856281444737]"
245,Node_245,"[0.08316173313246489, 0.6436413728787262, 0.9722213709670056, 0.9782236685813746, 0.47122333090374324, 0.1627491077823806, 0.20208431497743884, 0.8896013951243946]"
246,Node_246,"[0.9116830043297359, 0.6078796438735548, 0.7661763994699113, 0.7399312514704082, 0.661821597989107, 0.8272769548719391, 0.6854066230403211, 0.5340023057474993]"
247,Node_247,"[0.23695636258815678, 0.743888144118619, 0.47343786783827446, 0.2947916840075093, 0.8019462757417753, 0.6967136003530283, 0.9373395631247, 0.16544164001887773]"
248,Node_248,"[0.6491892846364932, 0.24423946808817598, 0.9035829853016417, 0.09949941425661568, 0.6561618064448772, 0.7910857215280299, 0.3549178403647072, 0.9541380793838092]"
249,Node_249,"[0.8507306845860373, 0.2946182996849034, 0.007541092715998676, 0.29665717611806086, 0.28131047047074254, 0.889964607500909, 0.9671211782547475, 0.07043998597026035]"
250,Node_250,"[0.4712948285333167, 0.5483319985297957, 0.0929116613297033, 0.37749770913752256, 0.3170824173929506, 0.5360563543270873, 0.661190899731938, 0.7034851104965666]"
251,Node_251,"[0.13675502361338754, 0.8129477019446214, 0.678542029790759, 0.8890749167467196, 0.4493360594354341, 0.8938897627221916, 0.8657741223560754, 0.4384093323592696]"
252,Node_252,"[0.3811433152929786, 0.9328120149702568, 0.7151647345384377, 0.9282453464380757, 0.796974778895813, 0.6092974392914143, 0.1158527770037645, 0.2914806725790985]"
253,Node_253,"[0.9688424070983915, 0.31942209871420446, 0.09325486978537079, 0.7075533559193198, 0.7340042545436842, 0.2854577202871508, 0.29767197934630374, 0.4688929855087839]"
